блздр		0.0000438653		13
блльш		0.0000202455		6
блстр		0.0000944790		28
брррр		0.0000337425		10
бртбр		0.0000202455		6
брьск		0.0183086900		5426
брьскг		0.0000101228		3
ввстр		0.0000101228		3
вгтрк		0.0003171797		94
вдкрс		0.0000438653		13
взбзд		0.0000101228		3
вззззз		0.0000101228		3
влксм		0.0026116709		774
вльск		0.0003441737		102
внсмм		0.0000911048		27
вцспс		0.0008233174		244
гкнпц		0.0000776078		23
гмскц		0.0000101228		3
гмссб		0.0000202455		6
гнцвб		0.0000134970		4
гпврд		0.0000404910		12
гпкрф		0.0000101228		3
грцрф		0.0000101228		3
гцммк		0.0000539880		16
гцмпп		0.0000303683		9
дгцзн		0.0000269940		8
ддлст		0.0000404910		12
ддльт		0.0000843563		25
дллжн		0.0000101228		3
длсбр		0.0000236198		7
днрнк		0.0000202455		6
дрств		0.0046969584		1392
дсрнк		0.0001585898		47
дссплс		0.0000134970		4
дцрнк		0.0000371168		11
згрлс		0.0000539880		16
зднств		0.0000438653		13
знств		0.0002395719		71
зсттк		0.0000168713		5
зсфср		0.0000506138		15
йкстр		0.0000371168		11
йльбр		0.0000236198		7
йльдз		0.0000101228		3
йльзб		0.0000101228		3
йльсб		0.0001248473		37
йльск		0.0000404910		12
йльст		0.0000269940		8
йльшт		0.0000944790		28
йнстр		0.0002125779		63
йнцск		0.0000539880		16
йрстр		0.0000101228		3
йхсгр		0.0000404910		12
квтщч		0.0000168713		5
кгбшн		0.0000101228		3
кдгфр		0.0000134970		4
кклст		0.0003880390		115
кльгр		0.0000371168		11
кльштр		0.0000641108		19
крлдн		0.0000236198		7
кстрв		0.0000101228		3
ктстр		0.0000101228		3
лвств		0.0019401948		575
лжскн		0.0000101228		3
лксмб		0.0000303683		9
ллстр		0.0000134970		4
лльск		0.0008536857		253
льбск		0.0000101228		3
льбхщ		0.0000101228		3
льбшт		0.0000134970		4
львсв		0.0000371168		11
льдбл		0.0000708593		21
льдкр		0.0001012276		30
льдсв		0.0000337425		10
льдск		0.0004420270		131
льдсм		0.0000506138		15
льдшм		0.0001889581		56
льдшн		0.0017073714		506
льдшт		0.0003779162		112
льзск		0.0000404910		12
льксб		0.0000168713		5
льксв		0.0010460180		310
льксд		0.0001046018		31
льксшт		0.0000607365		18
льмбр		0.0000708593		21
льмгр		0.0001889581		56
льмпт		0.0000404910		12
льмсг		0.0000101228		3
льмск		0.0009144222		271
льмсл		0.0000101228		3
льмст		0.0000506138		15
льмштр		0.0000674850		20
льнск		0.0003610449		107
льсбл		0.0000101228		3
льскг		0.0000269940		8
льскк		0.0000134970		4
льскъ		0.0000101228		3
льсск		0.0001147246		34
